TopNow,RankType,DownloadNum,From,RunningType,ChannelID,GameType,Summary,DownloadURL,PlatForm,VersionID,Score,HotTrend,WebURL,WeekDownload,CompanyName,GetTime,GameName,Hot,PackageSize,iConURL
546,11,74137,1,δ֪,4,网游RPG,"网游是男生专属吗？以前或许是，《小鸟情人》将彻底改变这一切。《小鸟情人》是国内首款专为女生设计的手机网游，首个女性玩家占比超过男生的手机网游！ 

★★★首款女性占多数的手机游戏★★★
-顶级玩家中超过半数是女生
-最有爱的游戏设计
-充满创意的配对和结婚系统

★★★★★游戏简介 
200多种国内著名插画师手绘小鸟，小鸟更有4大属性、6大变异，数十种特色天赋，三次转生机会，排列组合出数百万不同形态的小鸟，没有一只完全相同，总有一款适合您！ 限时拟真婚姻系统，亲密指数，各种求婚戒指，在教堂举行专属于幸福的你的婚礼，还能让亲朋好友来领取礼金！小鸟入侵、公会副本、阿凡达守卫战、万圣塔攻 坚战、天梯武林大会，丰富的玩法让你欲罢不能！
种下你的小鸟，收获你的爱情，生活，开始变得不同!

★★★★★游戏特色 
● 优生优育之配对
抓到的小鸟有雌雄之分，更有趣的是独创的小鸟配对系统，通过不断努力配对，可以配出越来越强的新生代小鸟。

● 万人来贺之婚礼
游戏中的人物，找到属于自己的另一半，结下一生一世的誓约后，在教堂中举办万人来贺的盛大婚礼，享受超过万人的祝福，比现实中的婚礼更加给加。

● 阵容切换轻松对战
高手如云，一套阵容如何应付的过来？所谓兵来将挡水来土掩，随机应变才是上策，不同小鸟相生相克，更多搭配更多乐趣。

● 周周兑换周周送
每周一次的活动更新

● 精致Q版独家呈现 
可爱的小鸟设计独树一帜，精妙可爱不失有趣，鲜明特征过目不忘。精品游戏需有精巧展现。 

● 二百小鸟随性养成 
200余种不同小鸟等你招募、配对、训练、强化、组合阵容的完美融合，攻防搭配各有千秋，简约中体现谋略，拼小鸟更拼头脑,没有无敌的组合,只有更强的阵容。 

● 天梯切磋结交四海 
天梯、武林大会模式多样，小鸟也疯狂，有人的地方就有江湖，谁是鸟林至尊？拭目以待。

● 休闲副本闯关打塔 
新颖副本闯关模式，公会领地的争夺火爆激烈，万圣塔的攻坚战每日爆发，更有稀有小鸟迅雷、魅影、幽灵出没，来副本挑战捕捉吧！",http://i2.market.mi-img.com/download/AppStore/3a0aec19-ffd3-44db-8468-a5aabb5c1138/com.ssd.bird.xiaomi.apk,1,35,4.5,δ֪,δ֪,δ֪,北京山水地信息技术有限公司,2015-01-05 20:00,小鸟情人,0,13.69M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/79c9040f-5f63-4e2c-80d7-41e0f9f4deab
547,11,118842,1,δ֪,4,网游RPG,"《天天来取经》是一款西游题材的精品卡牌对战手游，以极致Q版画风结合全新策略玩法开辟了全民取经路。
游戏搜罗了最全西游人物制作出了数百张精美卡牌，配合炫酷特效和动人情节一起演绎起了崭新的西游篇章。",http://i3.market.mi-img.com/download/AppStore/e85598d4-2169-44de-8016-05bc289d173b/com.droidhen.qujinghd.mi.apk,1,2.1.0,3.5,δ֪,δ֪,δ֪,北京数字天域科技有限责任公司,2015-01-05 20:00,天天来取经,0,68.7M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/b449474b-740a-49a9-9a96-a931af5aecc7
548,11,38922,1,δ֪,4,网游RPG,"全球首款纯正国风泼墨武侠卡牌游戏，《最武侠》最最武侠

如果有一天你会玩腻了Q版游戏，你会来《最武侠》

如果有一天你会喜欢上武侠游戏，你会来《最武侠》

如果有一天你会爱上写意中国风，你会来《最武侠》

如果有一天你会厌倦无脑操作的脑残游戏，你会来《最武侠》

总有一天你会发现原来武侠要这个味儿才对。

2014年最省流量的RPG手机网络游戏，玩一天只要1MB，就在《最武侠》
2014年首款中国画风格武侠手机网络游戏
新资料片《最武侠：正邪大战》正在紧张的制作中，新版本中玩家之间将相互厮杀，正邪大战，一触即发，至高皇城，无限荣耀。敬请期待。
来吧我在《最武侠》等你",http://i3.market.mi-img.com/download/AppStore/68d1636d-2752-40d6-a960-4b78e3dc9973/com.gameuncle.zuiwuxia.mi.apk,1,1.0.0.1,1.5,δ֪,δ֪,δ֪,尽欢科技,2015-01-05 20:00,最武侠-送令狐,0,50.41M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/7b46b90a-31f8-46d9-9a68-954e9d86349e
549,11,56221,1,δ֪,4,网游RPG,《小小草帽团》游戏采用U3D游戏引擎，给玩家呈现2D与3D完美结合的视觉体验。在题材上以一个处于大航海时代，海洋面积辽阔的架空世界为主体，并为游戏添加新鲜的故事，构建了一个栩栩如生的海贼世界。在游戏中我们采用了3D摄像技术，玩家在战斗时可以体验到3D游戏的魅力所在。探索这个未知的架空世界，挑战强敌，体味游戏故事中酸甜苦辣。在这广阔的世界中，玩家可以招揽志同道合的伙伴，锻造神兵利器，挑战海上的强者，打造属于自己的团队，不断提升实力，迈步走向更辽阔的未来！,http://i2.market.mi-img.com/download/AppStore/062c24b96c3edfc1e18f6e4a1c89b7cf97140c163/com.xxcmt.iuugame.mi.apk,1,1.4,3.5,δ֪,δ֪,δ֪,游米互动,2015-01-05 20:00,小小草帽团,0,90.82M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/69c1c54d-3180-4dc6-a7cf-4fd97a831c8e
550,11,110639,1,δ֪,4,网游RPG,"《战仙》重磅出击，N种玩法，万人联盟，引领全球手机游戏仙侠风暴！在这片美轮美奂的飘渺仙镜之中，以沉香救母你可以与兄弟出生入死，肝胆相照。可以带着徒弟与副将勇闯妖窟，力斩狂魔！战仙--更有史诗般的凄美恋情等您上演。
【游戏背景】 
十六年前，邪神蚩尤冲破封印为祸三界，漫天神佛无人能阻。天帝派二郎神杨戬寻找重新封印蚩尤的方法，经过重重阻难，杨戬终于找到封印之法，就是以玄天圣体之躯化为山峰加以镇压，只有这样才能将蚩尤再次封印。可拥有这种罕见体质的人竟然是自己的妹妹三圣母。而三圣母在得知此事后也决定做出牺牲。在最终一战中，三圣母化为山岳将蚩尤再次封印。天帝为了避免魔族余孽破坏山岳释放蚩尤，便对外谎称因三圣母私恋凡人，被杨戬镇压在华山之下。而私恋之说也却有其事，所以外界都没有怀疑，自此天下太平。",http://i3.market.mi-img.com/download/AppStore/379c8f6e-e9ab-4503-89c2-d387360fa6d3/com.kuyue.mi.apk,1,1.15.140305,3,δ֪,δ֪,δ֪,北京顺天时空信息科技有限公司,2015-01-05 20:00,传奇战仙(米粉至尊版),0,8.35M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/de65a5ff-47d1-45d5-9beb-437ecf8b3ffb
551,11,66961,1,δ֪,4,网游RPG,"★运筹帷幄,击败三国枭雄,一统天下.《王者之域》是一款三国题材的大型多人在线策略游戏.以写实的风格来展现波澜壮阔的三国时代背景.玩家将在游戏世界中扮演某个势力君主,通过发展实力,选择发展策略,战胜一个个敌人,从而统一三国,并与其他玩家一起抵抗异族入侵!
黄巾起义,天下群雄并起.乱世之下,岂有安宁之地,百姓生活于水深火热之中,更有匈奴,乌恒,南蛮,倭族窥视神州大地.谁能平定天下,谁能抵抗异族,成为重振华夏的脊梁,答案等你来揭晓!
★游戏特色
1.三国五虎上将,五子良将,历史名将尽收主公帐下
2.内可征备粮草,开荒农田,挖掘银矿,建渠治水,厉兵秣马以待天时
3.外可调兵遣将,征战四方,攻城掠地,合纵连横,击败三国枭雄,一统天下
4.丰富的军策变化,让您运筹帷幄之中,决胜千里之外
5.特色玩法擒贼先擒王,利用好阵型,直取敌军上将首级,胜负已分
5.呼朋唤友,建设军团,一起参加多人战役,BOSS大战,资源争夺战,英雄携手,天下可定!

（小米用户创建角色进入游戏后在游戏上的“奖励”按钮处领取“小米专属礼包”，礼包包含内容：2军令、100玉石、10W铜钱）",http://file.market.xiaomi.com/download/AppStore/04ae30cf-d832-4846-8c63-3d7363addfaf/com.think.game.mi.apk,1,2.4.0,1.5,δ֪,δ֪,δ֪,深圳市冉斯网络科技有限公司,2015-01-05 20:00,王者之域-艳遇三国,0,56.13M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/f8ce62b7-85d7-4710-aacd-a8ae094e94c9
552,11,105600,1,δ֪,4,格斗快打,"2013最In横版动作RPG手机游戏作品登陆小米平台，连招爽快精妙、技能华丽炫目、独有装备养成百炼系统和属性提升圣灵系统，让你体验到最佳动作游戏乐趣。
★★公测新服火爆开启★★
★★二十重礼你来就送★★
★★品质保障无广告暗扣★★",http://i5.market.mi-img.com/download/AppStore/be28229a-7b4e-4be4-a6c6-762ac0cee46c/com.main.QjActivity.mi.apk,1,5.0.0,2,δ֪,δ֪,δ֪,上海激动网络股份有限公司,2015-01-05 20:00,街机勇士,0,77.74M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/283192b7-b217-41e5-9c1d-b9a402201573
553,11,38753,1,δ֪,4,网游RPG,《三国志转珠大战》中，玩家通过闯关获得三国武将卡牌，并通过强化、觉醒、界限突破等方式提升卡牌属性来提升玩家卡组势力，最终达到在更强的关卡获胜及在与玩家对战中获胜的目标。公测期间，初音未来萌妹子也将化身三国武将，和你一起驰骋沙场,http://i4.market.mi-img.com/download/AppStore/f8cc2b3b-00c0-41bb-adb2-37295c94af04/com.meiyu.sgpuzzle.mi.apk,1,1.2.1.0,1.5,δ֪,δ֪,δ֪,美娱信息技术（上海）有限公司,2015-01-05 20:00,三国志转珠大战,0,18.42M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/1429a04e-5f75-45f1-8a5b-b10e43c6896c
554,11,120144,1,δ֪,4,网游RPG,"*年度终极创新精品魔幻卡牌手游* 
*想知道萨尔、吉安娜、虎妞、甘道夫、火女、德玛、雅典娜凑在一起会发生什么吗?* 

刀塔PK英雄联盟，九大活动共狂欢！（详情请关注游戏内公告）： 
[活动一] 喜迎开服！注册就送钻石！送VIP！ 
[活动二] 送豪礼，每天都有大惊喜！ 
[活动三] 命运转盘栩栩开启！八天惊喜连轴转！
[活动四] 感恩回馈，首充送大礼！
[活动五] 登录就有礼，每日钻石疯狂送！！ 
[活动六] 魔幻之旅，等级冲冲冲！
★在线实时聊天系统，带上你的妹子和小伙伴，一起厮杀永恒的荣耀吧~ 
★蛋刀、橙弓、辉耀、蝴蝶、红叉、无尽各种神装随意搭配，英雄成长更加多样！ 
★阿尔萨斯、肉山、纳什男爵、魔君索伦到底谁才是终极BOSS，战役模式给你最终答案 

联系我们： 
您在游戏中如遇到任何心理生理及游戏问题，请及时联系我们的MM客服团队，对她们进行惨无人道的反馈~~ 
客服电话：400-0985200-826 
官方QQ群：★156963116★180323177 ★278615682★
客服QQ：2069896319 
微信账号：英雄战记（在订阅号内搜索即可） 
官网网站：yx.q5.com",http://i1.market.mi-img.com/download/AppStore/413cf7a7-b488-4a53-8139-1a13c25ae324/com.srcpoint.hero.mi.apk,1,1.0.11,4,δ֪,δ֪,δ֪,北京漫游谷信息技术有限公司,2015-01-05 20:00,英雄战记“刀塔PK英雄联盟”,0,88.86M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/01f680f0-2842-430d-8340-ab802f51b179
555,11,334319,1,δ֪,4,网游RPG,"呆萌Q宠养成类手游《口袋妖妖》2014萌动你心。《口袋妖妖》是一款集宠物收集、养成、战斗于一体的手机回合制网游。纯正3D小清新画风，轻松欢快的游戏氛围，可爱的植物系宠物，撒娇卖萌完全俘虏你的心！带上你的决心降临众神创生之地，寻找散落各地的水晶碎片，抢夺被找到的水晶球碎片，解救被俘虏的植物，挖掘封印在森林深处的封印书，拯救拉斯维尔岛。
【游戏特色】
1、宠物分为风、火、水、神、鬼5个系列，一共142个，系别之间互相克制，风---水---火---风，神、鬼互相克制。
2、通过消耗宠物，将消耗掉的宠物经验按照一定比例转化为主宠物经验，快速获得主宠物经验。
3、宠物技能分为风、火、水、通用4大系列。提升技能等级加强技能的威力。
4、8个大副本、32个小副本一共320个关卡，每通过一个副本都可以获得新的宠物。
5、参与单人争霸赛、报名争霸赛，赢取丰厚奖品和稀有宠物兑换券。",http://i4.market.mi-img.com/download/AppStore/fcae143a-7752-4948-bade-18b78b103601/com.jzgame.kd11.mi.apk,1,2.0.0.13,4,δ֪,δ֪,δ֪,极智游戏,2015-01-05 20:00,口袋妖妖,0,88.16M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/4a552267-4612-42f9-8d9b-d0ae9905dade
556,11,96176,1,δ֪,4,网游RPG,是一款融合了日系动漫元素和卡牌元素的手机游戏，备受热爱动漫的玩家关注。游戏主框架为日系动漫画风为主，同时在人设、场景和图标设计方面都散发出一股浓浓的萌系和风味，玩法上游戏主要内容以PVE副本为主，加入了大量时下较为流行的卡牌（战魂）收集、强化提升以及玩家PVP等多种玩法于一体，致力于带给各位玩家一种萌动魅力的卡牌游戏体验。,http://i2.market.mi-img.com/download/AppStore/53a40515-9ea8-46dc-96d9-f429973fd90a/com.huanlongzhanzheng.loli.mi.apk,1,1.01.02,4.5,δ֪,δ֪,δ֪,金华星秀文化传播有限公司,2015-01-05 20:00,幻龙战争,0,84.08M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/dba32817-2b5a-468d-b3ed-4358803a2f87
557,11,45008,1,δ֪,4,网游RPG,《封神幻想》是一款被十大网络写手联合推荐的修仙题材手游，独创“手动施放法宝”玩法，高互动释放大招；超牛“请仙系统”，顺利获得橙色、红色弟子助阵；逆天“天命系统”，让万年吊车尾的蓝色主角终于可以升级紫色橙色红色啦！俊男靓女齐登场，激活更多仙缘，收集最强组合，《封神幻想》等你来战！,http://file.market.xiaomi.com/download/AppStore/0a51bc42b2c2e474203ddbd744954f1bc6b3e8cc1/com.game.fshx.mi.apk,1,1.1.3.3,3,δ֪,δ֪,δ֪,珠海达人网络科技有限公司,2015-01-05 20:00,封神幻想,0,94.03M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/01e7654447875411604865bb7562692073c4e5930
558,11,58774,1,δ֪,4,战争策略,"三国时期战乱纷争，时代呼唤英雄，带领你的武将和部队，征战四方，统一三国，成为三国最强的君主。 
指点三国是巧妙的融合了武将养成，及时战斗，战旗类玩法的一款原创游戏 

玩家QQ群: 375655363 
有任何疑问或者建议欢迎加QQ群讨论 

游戏特色 
1. 培养三国名臣,超过200名武将为你战斗 
2. 原创战斗：及时战斗，控制多个角色，通过策略和操作取胜 
3. pvp玩法，与玩家对抗 
4. 与好友一起战胜boss 
5. Q版角色，超萌超可爱",http://i5.market.mi-img.com/download/AppStore/09916850076de417e017c37af48151f903402357b/com.gamelanzi.puppy.mi.apk,1,0.13.81,2.5,δ֪,δ֪,δ֪,深圳市拇指游玩科技有限公司,2015-01-05 20:00,指点三国,0,75.2M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/6aaa827e-b809-441e-a3f9-5464d093e7bb
559,11,106557,1,δ֪,4,网游RPG,《莽荒传奇》是一款即时战斗PK类手游，在这里你能扮演独行侠独闯天下突破成真神道祖！也能统领弟兄成就一方霸业！还能远离纷争，经商控天下！QQ群：99893834 客服电话：020-66608191转4 微信号：MHCQ888,http://i3.market.mi-img.com/download/AppStore/1c2ce8f2-a66c-413a-a297-457afc64180c/com.forgame.mhcq_android_xm.mi.apk,1,1.3.0,4.5,δ֪,δ֪,δ֪,广州维动网络科技有限公司,2015-01-05 20:00,莽荒传奇,0,84.55M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/b5bd975d-e8de-4ec4-b99f-a81c12a2ef49
560,11,48218,1,δ֪,4,网游RPG,"Q版武侠、布阵御敌、横版PK，演绎不一样的塔防游戏，乔峰引领小昭为你打造全新江湖，神品装备、无限豪礼、免费送送送！
各类问题欢迎加入游戏官方q群264785467
关于游戏的意见及建议可以联系电话15259267871，邮箱1930883690@qq.com 

=====今日开服，八大开服活动震撼出击=====
活动一：连登七天领教主，小昭陪您闯江湖
活动二：首次充值获得金币双倍返还+首充礼包（金色萧大侠+金色打狗棒）
活动三：建号前三天登入三日礼包签到即可免费合成卓越弟子
活动四：传奇弟子卡，限时抢购
活动五：每日消费领礼包，好礼让您拿不停
活动六：掌门升级，送侠客郭襄无崖子
活动七：收集弟子送装备，让您锦上再添花
活动八：VIP升级，送特权再送极品装备",http://i1.market.mi-img.com/download/AppStore/f418eee9-9182-4ef2-9883-fe2104650507/org.youdong.tfjhxm.mi.apk,1,1.0.0,3.5,δ֪,δ֪,δ֪,兔子游戏,2015-01-05 20:00,塔防江湖,0,54.51M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/7b686fd7-037a-4cbd-b5fa-c1833666a026
541,9,32387,1,δ֪,4,赛车体育,《高速路赛车手》是一款竞速游戏。美国人在公路上开车是很彪悍的，正如这款游戏所表现出来的，随便开个破车都喜欢上 100KM/H 然后不断地超车。游戏中一共有17种不同的汽车，4个精致的环境，4种游戏模式，以及流畅的3D图形效果。喜欢的玩家可以试试。,http://i1.market.mi-img.com/download/AppStore/0f135d54d72044be61714e16f4cdc33bacc229402/com.bauspeedtra.fficracer.apk,1,1.9,4.5,δ֪,δ֪,δ֪,winGame,2015-01-05 20:00,高速路赛车手,0,29.76M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/00af8541142549f21e9bf4df2d0b21c4727412926
542,9,474281,1,δ֪,4,休闲创意,"游戏介绍：
	2014年最值得期待的大型3D社交类热舞手游 ，独创玩法、多重模式让指尖畅快起舞。
	与同名大型舞蹈真人秀节目共同走进全国各大城市，与明星近距离接触，点燃城市舞蹈激情。
	全新移动休闲社交理念，打造最便捷的时尚交友平台：手机打字那么烦，试着语音聊聊看。
	完美世界品质保证，高精度黄金比例拟真人物，萝莉、御姐、大叔、正太，多种体型供你选择。唯美小清新or性感女王范儿,《TOUCH舞动全城》分分钟帮你完成大变身。
	上千款潮流服饰不断更新，紧跟巴黎、意大利时尚圈风向；同时提供新新人类青睐的百搭个性装束。时尚达人抑或另类杀马特，全凭自己喜欢。 

游戏特色：
	独创玩法：辣舞经典、自由触动，劲爆闯关，情侣共舞。多种操作模式，独创核心玩法，视线清晰，操作舒适；更有绝版饰品合成、缤纷线上活动，越玩越有料！
	超强交互：语音、文字、表情、交互动作，好友、粉丝、情侣、同台竞舞，全方位立体化交互让你的舞蹈世界绝不孤单；
	百变装扮：上千款最新时尚装扮，酷炫新潮，风格百变，恣意搭配，时刻走在潮流最前线；
	高清画质：真3D高品质画质，360度自由视角，捕捉每一个细节之美；
	全真舞姿：全程采用专业舞者动态捕捉，精准还原舞蹈，真实带感，畅享视觉盛宴；
	友好界面：按键清晰易见，操作简单，上手即玩。
	离线模式：没有wifi？流量不够了？不用担心，离线模式让你随时随地，想玩就玩！根本停不下来！
	全民热舞：与同名大型舞蹈真人秀节目深度合作，走遍全国各大城市，与各行各业的人共舞，掀起全民热舞狂潮。 


	支持设备：
Android最低支持版本为2.3.1
Android设备硬件需求为1G以上内存，双核CPU。

联系我们：
客服邮箱：KFTOUCH@cs.wanmei.com
客服电话：028-68729898
客服QQ：2016686784
玩家交流群：147365922、 377959552
官方微信：wanmei-TOUCH",http://i2.market.mi-img.com/download/AppStore/9a58b1fe-c95d-4cc8-b74c-ccb7b2685057/com.perfectworld.touch.mi.apk,1,1.0.8,4,δ֪,δ֪,δ֪,完美世界,2015-01-05 20:00,TOUCH舞动全城,0,324.55M,http://file.market.xiaomi.com/thumbnail/jpeg/l120/AppStore/02ee2e04-414e-4cdd-8b13-96ff79c29a50
